(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.79050827026367, 29.50885772705078),
(40.790069580078125, 29.50841522216797),
(40.79008102416992, 29.508420944213867),
(40.79004669189453, 29.508420944213867),
(40.79001235961914, 29.50843620300293),
(40.78998947143555, 29.508445739746094),
(40.789981842041016, 29.50845718383789),
(40.78997039794922, 29.508468627929688),
(40.789947509765625, 29.50847816467285),
(40.78994369506836, 29.508493423461914),
(40.789939880371094, 29.508508682250977),
(40.78993606567383, 29.508522033691406),
(40.78993606567383, 29.508535385131836),
(40.78992462158203, 29.508548736572266),
(40.78990936279297, 29.508546829223633),
(40.78989791870117, 29.508563995361328),
(40.78989028930664, 29.508556365966797),
